MAKE,MODEL,MODEL_YR,BODY_STYLE,BLIND_SPOT_DETECTION,ARS,AUTO_CRASH_NOTIFICATION,FRNT_COLLISION_WARNING,LANE_DEPARTURE_WARNING,CRASH_IMMINENT_BRAKE,DYNAMIC_BRAKE_SUPPORT,NHTSA_ESC
PORSCHE,MACAN,2020,SUV,Optional,Standard,Standard,Optional,Standard,Optional,Optional,
PORSCHE,MACAN GTS,2020,SUV,Optional,Standard,Standard,Optional,Standard,Optional,Optional,
PORSCHE,MACAN S,2020,SUV,Optional,Standard,Standard,Optional,Standard,Optional,Optional,
PORSCHE,MACAN TURBO,2020,SUV,Optional,Standard,Standard,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA 4,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA 4 E-HYBRID,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA 4 E-HYBRID SPORT TURISMO,2020,SW,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA 4 EXECUTIVE,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA 4 SPORT TURISMO,2020,SW,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA 4S,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA 4S EXECUTIVE,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA 4S SPORT TURISMO,2020,SW,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA GTS,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA GTS SPORT TURISMO,2020,SW,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA TURBO,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA TURBO EXECUTIVE,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA TURBO S E-HYBRID,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA TURBO S E-HYBRID EXECUTIVE,2020,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA TURBO S E-HYBRID SPORT TURISMO,2020,SW,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA TURBO SPORT TURISMO,2020,SW,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
PORSCHE,TAYCAN 4S,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN 4S WITH PERFORMANCE PACK,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN TURBO,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN TURBO S,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
RAM,1500,2020,PU/EC,Optional,None,None,Optional,Optional,Optional,Optional,
RAM,1500,2020,PU/CC,Optional,None,None,Optional,Optional,Optional,Optional,
RAM,1500,2020,PU/CC,Optional,None,None,Optional,Optional,Optional,Optional,
RAM,1500,2020,PU/EC,Optional,None,None,Optional,Optional,Optional,Optional,
RAM,1500 CLASSIC,2020,PU/CC,None,None,None,N/A,N/A,N/A,N/A,
RAM,1500 CLASSIC,2020,PU/EC,None,None,None,N/A,N/A,N/A,N/A,
RAM,1500 CLASSIC,2020,PU/RC,None,None,None,N/A,N/A,N/A,N/A,
RAM,1500 CLASSIC,2020,PU/EC,None,None,None,N/A,N/A,N/A,N/A,
RAM,1500 CLASSIC,2020,PU/CC,None,None,None,N/A,N/A,N/A,N/A,
RAM,1500 CLASSIC,2020,PU/RC,None,None,None,N/A,N/A,N/A,N/A,
RAM,2500,2020,PU/RC,Optional,None,None,Optional,NONE,Optional,Optional,
RAM,2500,2020,PU/CC,Optional,None,None,Optional,NONE,Optional,Optional,
RAM,2500,2020,PU/RC,Optional,None,None,Optional,NONE,Optional,Optional,
RAM,2500,2020,PU/CC,Optional,None,None,Optional,NONE,Optional,Optional,
RAM,2500,2020,PU/EC,Optional,None,None,Optional,NONE,Optional,Optional,
RAM,PROMASTER,2020,VAN,None,Standard,None,N/A,N/A,N/A,N/A,
RAM,PROMASTER CITY,2020,VAN,None,None,None,N/A,N/A,N/A,N/A,
ROLLS-ROYCE,CULLINAN,2020,SUV,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
ROLLS-ROYCE,DAWN,2020,C,Optional,Standard,Standard,Standard,Standard,Optional,Optional,
ROLLS-ROYCE,GHOST,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Optional,Optional,
ROLLS-ROYCE,GHOST EWB,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Optional,Optional,
ROLLS-ROYCE,PHANTOM,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
ROLLS-ROYCE,PHANTOM EWB,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
ROLLS-ROYCE,WRAITH,2020,2 DR,Optional,Standard,Standard,Standard,Standard,Optional,Optional,
SUBARU,ASCENT,2020,SUV,Optional,None,Optional,Standard,Standard,Standard,Standard,
SUBARU,BRZ,2020,2 DR,None,Standard,None,None,None,None,None,
SUBARU,CROSSTREK,2020,SW,Optional,None,Optional,Optional,Optional,Optional,Optional,
SUBARU,CROSSTREK HYBRID,2020,SW,Optional,None,Optional,Standard,Standard,Standard,Standard,
SUBARU,FORESTER,2020,SUV,Optional,None,Optional,Standard,Standard,Standard,Standard,
SUBARU,IMPREZA,2020,SW,Optional,None,Optional,Optional,Optional,Optional,Optional,
SUBARU,IMPREZA,2020,4 DR,Optional,None,Optional,Optional,Optional,Optional,Optional,
SUBARU,LEGACY,2020,4 DR,Optional,None,Optional,Standard,Standard,Standard,Standard,
SUBARU,OUTBACK,2020,SUV,Optional,None,Optional,Standard,Standard,Standard,Standard,
SUBARU,WRX,2020,4 DR,Optional,None,Optional,Optional,Optional,Optional,Optional,
TESLA,MODEL 3,2020,4 DR,Standard,Standard,None,Standard,Standard,Standard,Standard,
TESLA,MODEL 3,2020,4 DR,Standard,Standard,None,Standard,Standard,Standard,Standard,
TESLA,MODEL S (ALL VARIANTS),2020,5 HB,Standard,Standard,None,Standard,Standard,Standard,Standard,
TESLA,MODEL X (ALL VARIANTS 5-SEAT),2020,SUV,Standard,Standard,None,Standard,Standard,Standard,Standard,
TESLA,MODEL X (ALL VARIANTS 6-SEAT),2020,SUV,Standard,Standard,None,Standard,Standard,Standard,Standard,
TESLA,MODEL X (ALL VARIANTS 7PSGR),2020,SUV,Standard,Standard,None,Standard,Standard,Standard,Standard,
TESLA,MODEL Y,2020,SUV,Standard,Standard,None,Standard,Standard,Standard,Standard,
TOYOTA,4RUNNER,2020,SUV,None,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,4RUNNER,2020,SUV,None,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,86,2020,2 DR,None,Standard,None,None,None,None,None,
TOYOTA,AVALON,2020,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,AVALON HYBRID,2020,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,C-HR,2020,5 HB,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,CAMRY,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,CAMRY,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,CAMRY HYBRID,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA,2020,5 HB,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA HYBRID,2020,4 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,HIGHLANDER,2020,SUV,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,HIGHLANDER,2020,SUV,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,HIGHLANDER HYBRID,2020,SUV,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,HIGHLANDER HYBRID,2020,SUV,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,LAND CRUISER,2020,SUV,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,MIRAI,2020,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,PRIUS,2020,5 HB,Optional,Standard,Optional,Standard,Standard,Standard,Standard,
TOYOTA,PRIUS,2020,5 HB,Optional,Standard,Optional,Standard,Standard,Standard,Standard,
TOYOTA,PRIUS C,2020,5 HB,None,Standard,None,Standard,Standard,Standard,Standard,
TOYOTA,PRIUS PRIME,2020,5 HB,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,RAV4,2020,SUV,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,RAV4,2020,SUV,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,RAV4 HYBRID,2020,SUV,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,SEQUOIA,2020,SUV,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,SEQUOIA,2020,SUV,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
TOYOTA,SIENNA,2020,VAN,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,SIENNA,2020,VAN,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,SUPRA,2020,2 DR,Optional,Standard,Standard,Standard,Optional,Standard,Standard,
TOYOTA,TACOMA,2020,PU/EC,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,TACOMA,2020,PU/CC,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,TACOMA,2020,PU/EC,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,TACOMA,2020,PU/CC,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA,2020,PU/EC,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA,2020,PU/CC,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA,2020,PU/CC,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA,2020,PU/EC,Optional,Optional,Standard,Standard,Standard,Standard,Standard,
TOYOTA,YARIS,2020,4 DR,None,Standard,Standard,None,None,None,None,
TOYOTA,YARIS HATCHBACK,2020,5 HB,None,Standard,Standard,None,None,None,None,
VOLKSWAGEN,ARTEON,2020,4 DR,Standard,Standard,Standard,Standard,Optional,Standard,Standard,
VOLKSWAGEN,ARTEON,2020,4 DR,Standard,Standard,Standard,Standard,Optional,Standard,Standard,
VOLKSWAGEN,ATLAS,2020,SUV,Standard,Standard,Standard,Standard,Optional,Standard,Standard,
VOLKSWAGEN,ATLAS,2020,SUV,Standard,Standard,Standard,Standard,Optional,Standard,Standard,
VOLKSWAGEN,ATLAS CROSS SPORT,2020,SUV,Standard,Standard,Standard,Standard,Optional,Standard,Standard,
VOLKSWAGEN,ATLAS CROSS SPORT,2020,SUV,Standard,Standard,Standard,Standard,Optional,Standard,Standard,
VOLKSWAGEN,EGOLF,2020,4 DR,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
VOLKSWAGEN,GOLF,2020,4 DR,Standard,Standard,Optional,Standard,Optional,Standard,Standard,
VOLKSWAGEN,GOLF GTI,2020,4 DR,Standard,Standard,Optional,Standard,Optional,Standard,Standard,
VOLKSWAGEN,JETTA,2020,4 DR,Optional,Standard,Optional,Optional,Optional,Optional,Optional,
VOLKSWAGEN,JETTA GLI,2020,4 DR,Standard,Standard,Optional,Standard,N/A,Standard,Standard,
VOLKSWAGEN,PASSAT,2020,4 DR,Standard,Standard,Standard,Standard,Optional,Standard,Standard,
VOLKSWAGEN,TIGUAN,2020,SUV,Standard,Standard,Optional,Standard,Optional,Standard,Standard,
VOLKSWAGEN,TIGUAN,2020,SUV,Standard,Standard,Optional,Standard,Optional,Standard,Standard,
VOLVO,S60 T5,2020,4 DR,Optional,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,S60 T6,2020,4 DR,Optional,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,S60 T8,2020,4 DR,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,S60 T8 POLESTAR ENGINEERED,2020,4 DR,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,S90 T6,2020,4 DR,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,S90 T8,2020,4 DR,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,V60 CC T5,2020,SW,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,V60 T5,2020,SW,Optional,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,V60 T8 POLESTAR ENGINEERED,2020,SW,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,V90 CC T6,2020,SW,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,V90 T5,2020,SW,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,V90 T6,2020,SW,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC40 T4,2020,SUV,Optional,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC40 T5,2020,SUV,Optional,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC60 T5,2020,SUV,Optional,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC60 T5,2020,SUV,Optional,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC60 T6,2020,SUV,Optional,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC60 T8,2020,SUV,Optional,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC60 T8 POLESTAR ENGINEERED,2020,SUV,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC90 T5,2020,SUV,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC90 T5,2020,SUV,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC90 T6,2020,SUV,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
VOLVO,XC90 T8,2020,SUV,Standard,Standard,N/A,Standard,Standard,Standard,Standard,
ACURA,ILX,2019,4 DR,Optional,Standard,Optional,Standard,Standard,Standard,Standard,
ACURA,MDX,2019,SUV,Optional,Standard,Optional,Standard,Standard,Standard,Standard,
ACURA,MDX,2019,SUV,Optional,Standard,Optional,Standard,Standard,Standard,Standard,
ACURA,MDX SPORT HYBRID,2019,SUV,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
ACURA,NSX,2019,2 DR,None,Standard,Standard,None,None,None,None,
ACURA,RDX,2019,SUV,Optional,Standard,Optional,Standard,Standard,Standard,Standard,
ACURA,RDX,2019,SUV,Optional,Standard,Optional,Standard,Standard,Standard,Standard,
ACURA,RLX,2019,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
ACURA,RLX SPORT HYBRID ,2019,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
ACURA,TLX,2019,4 DR,Optional,Standard,Optional,Standard,Standard,Standard,Standard,
ACURA,TLX,2019,4 DR,Optional,Standard,Optional,Standard,Standard,Standard,Standard,
ALFA ROMEO,4C,2019,C,,,,,,,,
ALFA ROMEO,4C SPIDER,2019,C,,,,,,,,
ALFA ROMEO,GIULIA,2019,4 DR,Optional,,,Optional,Optional,Optional,Optional,
ALFA ROMEO,GIULIA,2019,4 DR,Optional,,,Optional,Optional,Optional,Optional,
ALFA ROMEO,GIULIA QUADRIFOGLIO,2019,4 DR,Standard,,,Optional,Optional,Optional,Optional,
ALFA ROMEO,STELVIO,2019,SUV,Optional,,,Optional,Optional,Optional,Optional,
ALFA ROMEO,STELVIO,2019,SUV,Optional,,,Optional,Optional,Optional,Optional,
ALFA ROMEO,STELVIO QUADRIFOGLIO,2019,SUV,Standard,,,Optional,Optional,Optional,Optional,
AUDI,A3,2019,4 DR,Standard,Standard,,Standard,Optional,Standard,Standard,
AUDI,A3,2019,C,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,A3,2019,C,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,A3,2019,4 DR,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,A3 SPORTBACK,2019,5 HB,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,A4,2019,4 DR,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,A4,2019,4 DR,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,A4 ALLROAD,2019,SW,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,A5,2019,2 DR,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,A5,2019,C,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,A5 SPORTBACK,2019,4 DR,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,A6,2019,4 DR,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,A6,2019,4 DR,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,A7,2019,4 DR,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,A8 LWB,2019,4 DR,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,E-TRON,2019,SUV,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
AUDI,Q3,2019,SUV,Optional,Standard,,Standard,Optional,Standard,Standard,
AUDI,Q5,2019,SUV,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,Q7,2019,SUV,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,Q8,2019,SUV,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,RS3,2019,4 DR,Optional,Standard,,Optional,Optional,Optional,Optional,
AUDI,RS5,2019,2 DR,Standard,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,RS5 SPORTBACK,2019,4 DR,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,S3,2019,4 DR,Standard,Standard,,Standard,Optional,Standard,Standard,
AUDI,S4,2019,4 DR,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,S5,2019,2 DR,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,S5,2019,C,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,S5 SPORTBACK,2019,4 DR,Optional,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,SQ5,2019,SUV,Standard,Standard,Optional,Standard,Optional,Standard,Standard,
AUDI,TT,2019,2 DR,Optional,Standard,,,,,,
AUDI,TT ROADSTER,2019,C,Optional,Standard,,,,,,
AUDI,TTRS,2019,2 DR,Optional,Standard,,,,,,
AUDI,TTS,2019,2 DR,Optional,Standard,,,,,,
BENTLEY,BENTAYGA,2019,SUV,Standard, ,None,Optional,Standard,Optional,Standard,
BENTLEY,CONTINENTAL GT,2019,C,None, ,None,None,None,None,None,
BENTLEY,CONTINENTAL GT SPEED,2019,C,None, ,None,None,None,None,None,
BENTLEY,CONTINENTAL GT V8,2019,C,None, ,None,None,None,None,None,
BENTLEY,CONTINENTAL GT V8 S,2019,C,None, ,None,None,None,None,None,
BENTLEY,CONTINENTAL SUPERSPORTS,2019,C,None, ,None,None,None,None,None,
BENTLEY,FLYING SPUR V8,2019,4 DR,None, ,None,None,None,None,None,
BENTLEY,FLYING SPUR V8 S,2019,4 DR,None, ,None,None,None,None,None,
BENTLEY,FLYING SPUR W12,2019,4 DR,None, ,None,None,None,None,None,
BENTLEY,FLYING SPUR W12 S,2019,4 DR,None, ,None,None,None,None,None,
BENTLEY,MULSANNE,2019,4 DR,None, ,None,None,None,None,None,
BENTLEY,MULSANNE SPEED,2019,4 DR,None, ,None,None,None,None,None,
BMW,2 SERIES,2019,C,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,2 SERIES,2019,2 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,2 SERIES,2019,2 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,2 SERIES,2019,C,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,3 SERIES,2019,4 DR,Optional,Standard,Standard,Standard,Optional,Standard,Standard,
BMW,3 SERIES,2019,SW,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,3 SERIES,2019,4 DR,Optional,Standard,Standard,Standard,Optional,Standard,Standard,
BMW,3 SERIES GT,2019,5 HB,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,4 SERIES,2019,4 DR,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,4 SERIES,2019,C,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,4 SERIES,2019,2 DR,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,4 SERIES,2019,C,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,4 SERIES,2019,2 DR,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,4 SERIES,2019,4 DR,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,5 SERIES,2019,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,5 SERIES,2019,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,530E,2019,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,530E,2019,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,6 SERIES,2019,4 DR,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,6 SERIES,2019,4 DR,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,6 SERIES GT,2019,5 HB,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,7 SERIES,2019,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,7 SERIES,2019,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,740E,2019,4 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,8 SERIES,2019,2 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,8 SERIES,2019,C,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,ALPINA B6,2019,4 DR,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,ALPINA B7,2019,4 DR,Optional,Standard,Standard,Standard,Standard,Optional,Optional,
BMW,I3 BEV,2019,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,I3 REX,2019,5 HB,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
BMW,I8,2019,2 DR,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,I8 ROADSTER,2019,C,Standard,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,M2,2019,2 DR,Optional,Standard,Standard,Standard,Standard,Standard,Standard,
BMW,M4,2019,2 DR,Optional,Standard,Standard,Optional,Optional,Optional,Optional,
